MajorityproteinIDs,Fastaheaders,Score,id,UniProt ID,genesymbol,description,s200,s201,s202,s203,s204,s400,s401,s402,s503,s504,logFC,CI.L,CI.R,average_intensity,t,B,P.Value,adj.P.Val,sig.PVal,sig.FDR
A2ASZ8,sp|A2ASZ8|SCMC2_MOUSE Mitochondrial adenyl nucleotide antiporter SLC25A25 OS=Mus musculus OX=10090 GN=Slc25a25 PE=1 SV=1,50.074,59,A2ASZ8,Slc25a25,Mitochondrial adenyl nucleotide antiporter SLC25A25,16.53717477,16.39626556,16.57361864,16.35901912,16.61518181,16.34321394,16.63476509,16.52335355,16.4428479,16.61193551,-0.014971219,-0.182852444,0.152910007,16.50373759,-0.197765775,-5.040420723,0.847054691,0.999980519,0,0
A2AT37,sp|A2AT37|RENT2_MOUSE Regulator of nonsense transcripts 2 OS=Mus musculus OX=10090 GN=Upf2 PE=1 SV=1,3.3032,60,A2AT37,Upf2,Regulator of nonsense transcripts 2,13.13338517,13.52337839,13.21085894,13.4185628,13.5117175,13.38970363,13.07365619,13.29374151,13.53423414,13.22435233,0.056442997,-0.176859617,0.289745612,13.33135906,0.536791506,-4.96025037,0.602790252,0.999980519,0,0
A2ATK9,"tr|A2ATK9|A2ATK9_MOUSE Family with sequence similarity 171, member A1 OS=Mus musculus OX=10090 GN=Fam171a1 PE=1 SV=1",1.482,61,A2ATK9,Fam171a1,"Family with sequence similarity 171, member A1",12.97532138,12.90522554,13.07641368,13.17277597,13.1399987,13.15297019,12.82519115,12.9052186,13.05109873,13.37310619,-0.00756992,-0.2364533,0.221313461,13.05773201,-0.073366998,-5.051482123,0.942914336,0.999980519,0,0
A2AV25,sp|A2AV25|FBCD1_MOUSE Fibrinogen C domain-containing protein 1 OS=Mus musculus OX=10090 GN=Fibcd1 PE=2 SV=1,15.97,62,A2AV25,Fibcd1,Fibrinogen C domain-containing protein 1,15.41573286,15.31374052,15.53803442,15.20404346,15.17557708,15.29198836,15.25698845,15.36309891,14.91717034,15.69198958,0.025178539,-0.264480066,0.314837143,15.3168364,0.193164137,-5.040993056,0.85062222,0.999980519,0,0
A2AWA9,sp|A2AWA9|RBGP1_MOUSE Rab GTPase-activating protein 1 OS=Mus musculus OX=10090 GN=Rabgap1 PE=1 SV=1,78.661,63,A2AWA9,Rabgap1,Rab GTPase-activating protein 1,17.34221649,17.29242973,17.23970726,17.25386248,17.37906833,17.56006389,17.27293186,17.34725702,17.38319216,17.45598227,-0.102428586,-0.240966198,0.036109026,17.35267115,-1.639644128,-4.303749021,0.131052079,0.999980519,0,0
A2BDX3,sp|A2BDX3|MOCS3_MOUSE Adenylyltransferase and sulfurtransferase MOCS3 OS=Mus musculus OX=10090 GN=Mocs3 PE=1 SV=1,8.2424,64,A2BDX3,Mocs3,Adenylyltransferase and sulfurtransferase MOCS3,13.60382079,13.91447593,13.08043561,13.93278357,13.62741454,13.75217619,13.86168134,13.53081102,13.85580585,13.27061855,-0.022432501,-0.407969525,0.363104524,13.64300234,-0.129298656,-5.047751781,0.899635236,0.999980519,0,0
A2BH40;P10107,sp|A2BH40|ARI1A_MOUSE AT-rich interactive domain-containing protein 1A OS=Mus musculus OX=10090 GN=Arid1a PE=1 SV=1;sp|P10107|ANXA1_MOUSE Annexin A1 OS=Mus musculus OX=10090 GN=Anxa1 PE=1 SV=2,5.7037,66,A2BH40,Arid1a,AT-rich interactive domain-containing protein 1A,13.1683403,13.05858728,12.74214758,12.87298456,13.02311635,13.31834254,13.02238514,13.05153473,13.17853518,12.87733439,-0.116591185,-0.33968728,0.10650491,13.03133081,-1.159193977,-4.647846596,0.272434015,0.999980519,0,0
A2CG49,sp|A2CG49|KALRN_MOUSE Kalirin OS=Mus musculus OX=10090 GN=Kalrn PE=1 SV=1,132.77,67,A2CG49,Kalrn,Kalirin,19.28287479,19.30902503,19.2960748,19.37958561,19.32071624,19.35576077,19.25496496,19.35840909,19.4574481,19.3602331,-0.039707911,-0.151190875,0.071775054,19.33750925,-0.789886418,-4.856295912,0.447295021,0.999980519,0,0
A2RS43,tr|A2RS43|A2RS43_MOUSE Protocadherin 7 OS=Mus musculus OX=10090 GN=Pcdh7 PE=1 SV=1,43.129,68,A2RS43,Pcdh7,Protocadherin 7,11.98505306,12.71556075,12.77252266,13.06047586,12.79648861,12.67765115,12.77715594,12.2069355,12.77239555,12.8019289,0.018806779,-0.407387079,0.445000637,12.6566168,0.098059494,-5.050087135,0.923785103,0.999980519,0,0
A2RSJ4,sp|A2RSJ4|BLT3B_MOUSE Bridge-like lipid transfer protein family member 3B OS=Mus musculus OX=10090 GN=Bltp3b PE=1 SV=2,14.37,69,A2RSJ4,Bltp3b,Bridge-like lipid transfer protein family member 3B,16.88071326,16.74873718,16.762088,16.63489875,16.66154662,16.83053838,16.66071181,16.6688408,16.60708857,16.65155925,0.053849,-0.088084053,0.195782053,16.71067226,0.841376185,-4.830985442,0.419132925,0.999980519,0,0
A2RSQ0,sp|A2RSQ0|DEN5B_MOUSE DENN domain-containing protein 5B OS=Mus musculus OX=10090 GN=Dennd5b PE=1 SV=2,6.667,70,A2RSQ0,Dennd5b,DENN domain-containing protein 5B,13.39539862,13.12564842,13.24144212,13.33841543,12.96786982,13.58185908,13.05544854,13.48407944,13.09943149,12.79551898,0.010487375,-0.323269383,0.344244132,13.20851119,0.069826315,-5.051646936,0.945681783,0.999980519,0,0
A2RT62,sp|A2RT62|FXL16_MOUSE F-box/LRR-repeat protein 16 OS=Mus musculus OX=10090 GN=Fbxl16 PE=1 SV=1,74.68,71,A2RT62,Fbxl16,F-box/LRR-repeat protein 16,17.69602173,17.78148531,17.79447376,17.88255748,17.66440335,17.55005012,17.83078279,17.79866528,17.86367705,17.87216796,-0.019280314,-0.182571913,0.144011286,17.77342848,-0.261846255,-5.030802509,0.798572252,0.999980519,0,0
A2RTH5,tr|A2RTH5|A2RTH5_MOUSE Leucine carboxyl methyltransferase 1 OS=Mus musculus OX=10090 GN=Lcmt1 PE=1 SV=1,6.6962,72,A2RTH5,Lcmt1,Leucine carboxyl methyltransferase 1,16.61976492,16.67915352,16.84518392,16.64151652,16.21952812,16.84969462,16.72765638,16.45620838,16.74343545,16.97635063,-0.149639689,-0.426909327,0.127629948,16.67584925,-1.198855443,-4.62210529,0.257618208,0.999980519,0,0
A3KFX0,sp|A3KFX0|5NT1A_MOUSE Cytosolic 5-nucleotidase 1A OS=Mus musculus OX=10090 GN=Nt5c1a PE=1 SV=1,3.1345,73,A3KFX0,Nt5c1a,Cytosolic 5-nucleotidase 1A,14.32733919,14.36175924,14.30846003,14.20740855,14.19722401,14.25861285,14.26376019,14.22422094,14.30668471,14.27852512,0.014077443,-0.096862274,0.12501716,14.27339948,0.281405667,-5.027341809,0.783939685,0.999980519,0,0
A3KGB4,sp|A3KGB4|TBC8B_MOUSE TBC1 domain family member 8B OS=Mus musculus OX=10090 GN=Tbc1d8b PE=1 SV=1,6.229,74,A3KGB4,Tbc1d8b,TBC1 domain family member 8B,13.89327372,13.77395203,14.32936753,14.02314097,13.89677085,13.94599056,14.15426321,14.40403261,13.9342088,14.2178959,-0.147977199,-0.416253281,0.120298884,14.05728962,-1.225002937,-4.604843347,0.247986869,0.999980519,0,0
A3KMP2,sp|A3KMP2|TTC38_MOUSE Tetratricopeptide repeat protein 38 OS=Mus musculus OX=10090 GN=Ttc38 PE=1 SV=2,2.9305,75,A3KMP2,Ttc38,Tetratricopeptide repeat protein 38,14.02714554,13.65674814,13.62328175,13.83830493,13.92022466,13.83190644,13.64673446,13.82770368,13.89271464,13.73307243,0.026714674,-0.165793376,0.219222724,13.79978367,0.307749317,-5.022295775,0.764370853,0.999980519,0,0
A6H5Z3,sp|A6H5Z3|EXC6B_MOUSE Exocyst complex component 6B OS=Mus musculus OX=10090 GN=Exoc6b PE=1 SV=1,38.354,76,A6H5Z3,Exoc6b,Exocyst complex component 6B,16.60809757,16.84426505,16.85407925,16.8739236,16.74588774,16.59699166,16.69939427,16.79705861,16.74225362,16.93672154,0.030766702,-0.138767413,0.200300816,16.76986729,0.402457434,-5.000548213,0.695525757,0.999980519,0,0
A6H619,sp|A6H619|PHRF1_MOUSE PHD and RING finger domain-containing protein 1 OS=Mus musculus OX=10090 GN=Phrf1 PE=1 SV=2,1.6574,77,A6H619,Phrf1,PHD and RING finger domain-containing protein 1,11.14458089,11.56199513,11.36402657,11.17109799,10.05894925,11.67471561,11.68295829,11.79317684,11.48356543,11.26808867,-0.520371001,-1.072490917,0.031748916,11.32031547,-2.094411836,-3.938953726,0.062123262,0.999980519,0,0
A6H630,sp|A6H630|ARMT1_MOUSE Damage-control phosphatase ARMT1 OS=Mus musculus OX=10090 GN=Armt1 PE=1 SV=1,20.572,78,A6H630,Armt1,Damage-control phosphatase ARMT1,18.05112964,17.98236954,17.93554104,17.84183074,18.08158549,17.98640301,17.95603403,17.93558465,17.90767758,17.84319919,0.052711595,-0.07627311,0.181696299,17.95213549,0.906283471,-4.797231303,0.385377848,0.999980519,0,0
A6H650,"tr|A6H650|A6H650_MOUSE RasGEF domain family, member 1A OS=Mus musculus OX=10090 GN=Rasgef1a PE=1 SV=1",3.13,79,A6H650,Rasgef1a,"RasGEF domain family, member 1A",13.51476413,13.50644478,13.74200762,13.78516529,13.22178978,13.64947473,13.79133046,13.74654817,13.97574584,13.87096623,-0.252778767,-0.493428155,-0.012129379,13.6804237,-2.331507249,-3.74115432,0.041262291,0.999980519,0,0
A6H6A9,sp|A6H6A9|RBG1L_MOUSE Rab GTPase-activating protein 1-like OS=Mus musculus OX=10090 GN=Rabgap1l PE=1 SV=1,5.3639,80,A6H6A9,Rabgap1l,Rab GTPase-activating protein 1-like,13.00184496,13.54999333,13.19590986,13.07817428,13.24352147,13.31240852,13.04758062,13.1678008,13.16120099,13.20728826,0.034632941,-0.184728124,0.253994005,13.19657231,0.350196816,-5.013237286,0.733216626,0.999980519,0,0
A6X919,sp|A6X919|D19L1_MOUSE Probable C-mannosyltransferase DPY19L1 OS=Mus musculus OX=10090 GN=Dpy19l1 PE=1 SV=1,5.3835,81,A6X919,Dpy19l1,Probable C-mannosyltransferase DPY19L1,NA,NA,9.862080801,9.431866261,9.180654124,NA,9.171427296,NA,NA,9.491187384,0.160226388,-0.419886274,0.74033905,9.427443173,0.701809481,-4.751915668,0.512954117,0.999980519,0,0
A8DUK4;P02088,tr|A8DUK4|A8DUK4_MOUSE Beta-globin OS=Mus musculus OX=10090 GN=Hbb-bs PE=1 SV=1;sp|P02088|HBB1_MOUSE Hemoglobin subunit beta-1 OS=Mus musculus OX=10090 GN=Hbb-b1 PE=1 SV=2,104.87,82,A8DUK4,Hbb-bs,Beta-globin,22.42483642,22.08111032,23.43808701,22.75738666,22.28283224,22.40042042,22.75940377,22.72599175,22.0063129,23.62660077,-0.106895392,-0.816156154,0.602365369,22.65029823,-0.334915666,-5.016585954,0.744473625,0.999980519,0,0
B0F2B4,sp|B0F2B4|NLGN4_MOUSE Neuroligin 4-like OS=Mus musculus OX=10090 GN=Nlgn4l PE=1 SV=1,7.9265,83,B0F2B4,Nlgn4l,Neuroligin 4-like,13.96037532,13.97430694,14.16494066,13.61136473,13.8099817,14.36857262,13.85332168,14.33885548,14.08940771,14.14967814,-0.255773257,-0.52743422,0.015887706,14.0320805,-2.091463231,-3.940958772,0.062359066,0.999980519,0,0
B0V2N1,sp|B0V2N1|PTPRS_MOUSE Receptor-type tyrosine-protein phosphatase S OS=Mus musculus OX=10090 GN=Ptprs PE=1 SV=1,148.01,84,B0V2N1,Ptprs,Receptor-type tyrosine-protein phosphatase S,18.52254185,18.48919393,18.6181228,18.46471771,18.39932834,18.6877109,18.60578658,18.56792072,18.38005307,18.47033287,-0.043579902,-0.196172434,0.10901263,18.52057088,-0.633357741,-4.924773378,0.540228385,0.999980519,0,0
B1AR13,"sp|B1AR13|CISD3_MOUSE CDGSH iron-sulfur domain-containing protein 3, mitochondrial OS=Mus musculus OX=10090 GN=Cisd3 PE=1 SV=1",29.174,85,B1AR13,Cisd3,"CDGSH iron-sulfur domain-containing protein 3, mitochondrial",16.97861477,17.05104379,16.92849301,17.13954108,17.16111541,16.82747745,17.03101917,16.88939389,17.03643636,16.87075505,0.120745224,-0.028146043,0.269636491,16.991389,1.798443731,-4.178377475,0.101263237,0.999980519,0,0
B1ART2,tr|B1ART2|B1ART2_MOUSE Vacuolar protein sorting 13D OS=Mus musculus OX=10090 GN=Vps13d PE=1 SV=2,13.954,86,B1ART2,Vps13d,Vacuolar protein sorting 13D,14.4711831,14.36411796,14.42997121,14.41550019,14.66608504,14.79362564,14.59771944,14.60543019,14.6487464,14.5682396,-0.173380752,-0.32765584,-0.019105664,14.55606188,-2.492305046,-3.606202265,0.031112732,0.999980519,0,0
B1AUN2,"tr|B1AUN2|B1AUN2_MOUSE Eukaryotic translation initiation factor 2B, subunit 3 OS=Mus musculus OX=10090 GN=Eif2b3 PE=1 SV=1",17.395,87,B1AUN2,Eif2b3,"Eukaryotic translation initiation factor 2B, subunit 3",16.8921033,16.8210561,16.81400461,16.8561557,16.83350913,16.97220647,16.74407938,16.80980014,16.9824074,16.88403007,-0.035138926,-0.162731067,0.092453215,16.86093523,-0.610746065,-4.933562545,0.554528802,0.999980519,0,0
B1AVP0,tr|B1AVP0|B1AVP0_MOUSE Phosphatase and actin regulator OS=Mus musculus OX=10090 GN=Phactr2 PE=1 SV=1,4.3768,88,B1AVP0,Phactr2,Phosphatase and actin regulator,17.78208157,17.72944046,17.35462871,17.56484034,17.71980282,17.70124298,17.39902638,17.4844129,17.67518375,16.52799461,0.272586656,-0.185310951,0.730484263,17.49386545,1.32287445,-4.538237924,0.214763802,0.999980519,0,0
B1AVZ0,sp|B1AVZ0|UPP_MOUSE Uracil phosphoribosyltransferase homolog OS=Mus musculus OX=10090 GN=Uprt PE=1 SV=1,20.32,89,B1AVZ0,Uprt,Uracil phosphoribosyltransferase homolog,11.61335715,11.71915902,11.6931153,11.06047321,10.57209559,11.77756341,10.48148884,10.03985657,11.82410456,11.80045043,0.146947291,-0.732238194,1.026132776,11.25816641,0.37141846,-5.008236704,0.717923959,0.999980519,0,0
B1AWC9,tr|B1AWC9|B1AWC9_MOUSE Phosphodiesterase OS=Mus musculus OX=10090 GN=Pde4b PE=1 SV=1,17.51,90,B1AWC9,Pde4b,Phosphodiesterase,16.19407637,16.08197235,16.06942765,16.23061713,16.11625909,16.12756099,16.03140959,16.0727192,16.20300343,16.1867681,0.014178254,-0.10966761,0.138024117,16.13138139,0.25388518,-5.032141051,0.804551757,0.999980519,0,0
B1AWN6,sp|B1AWN6|SCN2A_MOUSE Sodium channel protein type 2 subunit alpha OS=Mus musculus OX=10090 GN=Scn2a PE=1 SV=1,94.856,91,B1AWN6,Scn2a,Sodium channel protein type 2 subunit alpha,20.1857669,20.3024143,20.2791542,20.31299745,20.27819822,20.13721195,20.26945804,20.3002199,20.32396985,20.25367485,0.014799295,-0.100773302,0.130371893,20.26430657,0.28397642,-5.026868813,0.782022862,0.999980519,0,0
B1AXH1,sp|B1AXH1|NHSL2_MOUSE NHS-like protein 2 OS=Mus musculus OX=10090 GN=Nhsl2 PE=1 SV=2,10.099,92,B1AXH1,Nhsl2,NHS-like protein 2,14.79151636,14.46464156,14.61892095,14.46650251,14.60396521,14.74273218,14.69871179,14.55086553,14.75842374,14.41523703,-0.044084737,-0.238079481,0.149910008,14.61115169,-0.503958067,-4.971115833,0.624833889,0.999980519,0,0
B1AXP6,sp|B1AXP6|TOM5_MOUSE Mitochondrial import receptor subunit TOM5 homolog OS=Mus musculus OX=10090 GN=Tomm5 PE=3 SV=1,5.499,93,B1AXP6,Tomm5,Mitochondrial import receptor subunit TOM5 homolog,18.38124094,18.41903664,18.10291073,18.2978503,18.45825167,18.51990532,18.36832681,18.26844505,18.0311407,18.26543864,0.041206752,-0.174935654,0.257349159,18.31125468,0.422808826,-4.995146769,0.681079187,0.999980519,0,0
B1AXV0,sp|B1AXV0|FRS1L_MOUSE DOMON domain-containing protein FRRS1L OS=Mus musculus OX=10090 GN=Frrs1l PE=1 SV=1,23.302,94,B1AXV0,Frrs1l,DOMON domain-containing protein FRRS1L,16.97263128,16.96515087,17.02400264,17.08746635,16.9663563,16.94988973,17.02176384,16.86799581,16.81443372,17.18799432,0.034706005,-0.125881434,0.195293444,16.98576849,0.479279853,-4.978843442,0.641695372,0.999980519,0,0
B1AY13,sp|B1AY13|UBP24_MOUSE Ubiquitin carboxyl-terminal hydrolase 24 OS=Mus musculus OX=10090 GN=Usp24 PE=1 SV=1,26.677,95,B1AY13,Usp24,Ubiquitin carboxyl-terminal hydrolase 24,15.31977287,15.50365055,15.53826872,15.32444772,15.4050251,15.33653495,15.55593226,15.36299968,15.36948087,15.27386302,0.03847084,-0.115107946,0.192049625,15.39899757,0.555515975,-4.953810014,0.590334594,0.999980519,0,0
B1AZA5,sp|B1AZA5|TM245_MOUSE Transmembrane protein 245 OS=Mus musculus OX=10090 GN=Tmem245 PE=1 SV=1,4.7592,96,B1AZA5,Tmem245,Transmembrane protein 245,10.89030476,10.88730516,9.602684859,11.87694876,10.77513764,11.06673522,11.33669927,11.32749337,11.48005297,11.07071932,-0.449863791,-1.183314102,0.283586519,11.03140813,-1.362990263,-4.510071165,0.202212177,0.999980519,0,0
B1AZI6,sp|B1AZI6|THOC2_MOUSE THO complex subunit 2 OS=Mus musculus OX=10090 GN=Thoc2 PE=1 SV=1,2.3266,97,B1AZI6,Thoc2,THO complex subunit 2,10.02549009,10.81956964,10.10607708,9.888472783,9.6711835,10.51815199,9.545976701,9.692803909,10.41427683,9.544376455,0.15904144,-0.418173976,0.736256856,10.0226379,0.612286649,-4.932853602,0.553750289,0.999980519,0,0
B1AZP2,sp|B1AZP2|DLGP4_MOUSE Disks large-associated protein 4 OS=Mus musculus OX=10090 GN=Dlgap4 PE=1 SV=1,55.459,98,B1AZP2,Dlgap4,Disks large-associated protein 4,17.52682002,17.57966425,17.58413747,17.7428147,17.76105019,17.75766544,17.59858304,17.6573059,17.74896931,17.72250744,-0.058108901,-0.197566981,0.081349179,17.66795178,-0.924049204,-4.787644848,0.376479897,0.999980519,0,0
B2KF50,tr|B2KF50|B2KF50_MOUSE UHRF1 (ICBP90) binding protein 1 OS=Mus musculus OX=10090 GN=Bltp3a PE=1 SV=1,2.0023,99,B2KF50,Bltp3a,UHRF1 (ICBP90) binding protein 1,9.237963202,9.379864807,10.15439793,NA,9.470753993,NA,9.666232383,NA,9.215904845,10.39148387,-0.197128717,-0.941641354,0.547383921,9.645228718,-0.622565782,-4.841186602,0.552766201,0.999980519,0,0
B2RPU8;Q9D1L0,tr|B2RPU8|B2RPU8_MOUSE Coiled-coil-helix-coiled-coil-helix domain containing 2-like OS=Mus musculus OX=10090 GN=Zbed5 PE=1 SV=1;sp|Q9D1L0|CHCH2_MOUSE Coiled-coil-helix-coiled-coil-helix domain-containing protein 2 OS=Mus musculus OX=10090 GN=Chchd2 PE=2 SV,11.968,100,B2RPU8,Zbed5,Coiled-coil-helix-coiled-coil-helix domain containing 2-like,13.16934171,13.26717473,12.25349521,12.94522357,12.67224757,13.04157757,12.59394028,12.9437807,12.5150717,12.00562347,0.241497812,-0.275469058,0.758464682,12.74074765,1.03808496,-4.722626823,0.323210265,0.999980519,0,0
B2RQC6,sp|B2RQC6|PYR1_MOUSE CAD protein OS=Mus musculus OX=10090 GN=Cad PE=1 SV=1,19.816,101,B2RQC6,Cad,CAD protein,12.80593743,13.22029546,13.09143417,12.81309371,12.94373113,12.51710743,13.15746776,12.53342817,12.88533788,13.00516583,0.155196962,-0.153610472,0.464004397,12.8972999,1.116806365,-4.674649692,0.289690716,0.999980519,0,0
B2RQG2,tr|B2RQG2|B2RQG2_MOUSE PHD finger protein 3 OS=Mus musculus OX=10090 GN=Phf3 PE=1 SV=1,1.4862,102,B2RQG2,Phf3,PHD finger protein 3,10.36641507,10.05494415,9.892525381,8.879109077,10.47877433,9.716190029,10.33026164,10.18935496,10.04185389,10.4055994,-0.202298382,-0.816451862,0.411855097,10.03550279,-0.731977791,-4.883006957,0.480660381,0.999980519,0,0
B2RR83,sp|B2RR83|YTDC2_MOUSE 3-5 RNA helicase YTHDC2 OS=Mus musculus OX=10090 GN=Ythdc2 PE=1 SV=1,4.0091,103,B2RR83,Ythdc2,3-5 RNA helicase YTHDC2,12.39478953,13.19208831,12.63942014,12.91185126,12.65749583,12.67484876,13.03004476,13.16307536,13.15752028,12.74893221,-0.195755259,-0.541051677,0.14954116,12.85700664,-1.259806296,-4.581519669,0.235797689,0.999980519,0,0
B2RRE7,sp|B2RRE7|OTUD4_MOUSE OTU domain-containing protein 4 OS=Mus musculus OX=10090 GN=Otud4 PE=1 SV=1,1.9576,104,B2RRE7,Otud4,OTU domain-containing protein 4,11.97705169,11.92447425,11.77414527,12.11288165,12.04009265,12.11600981,11.72753321,11.98552308,12.17996883,12.20031791,-0.076141465,-0.297021441,0.144738511,12.00379984,-0.764622809,-4.868210224,0.461581818,0.999980519,0,0
B2RSH2,sp|B2RSH2|GNAI1_MOUSE Guanine nucleotide-binding protein G(i) subunit alpha-1 OS=Mus musculus OX=10090 GN=Gnai1 PE=1 SV=1,50.415,105,B2RSH2,Gnai1,Guanine nucleotide-binding protein G(i) subunit alpha-1,19.57744357,19.56135703,19.66897248,19.63033877,19.54884663,19.37072778,19.35393991,19.62648909,19.77586418,19.48163673,0.07566016,-0.108041164,0.259361484,19.55956162,0.913379129,-4.793420052,0.381806392,0.999980519,0,0
B2RUJ5,sp|B2RUJ5|APBA1_MOUSE Amyloid-beta A4 precursor protein-binding family A member 1 OS=Mus musculus OX=10090 GN=Apba1 PE=1 SV=2,33.038,106,B2RUJ5,Apba1,Amyloid-beta A4 precursor protein-binding family A member 1,15.46920385,15.3018103,15.29363719,15.69844367,15.7356058,15.55551222,15.40691524,15.31738284,15.69221955,15.40394498,0.024545195,-0.216766563,0.265856952,15.48746756,0.225771408,-5.036532937,0.825800104,0.999980519,0,0
B2RUS7,"tr|B2RUS7|B2RUS7_MOUSE ATP-binding cassette, sub-family C (CFTR/MRP), member 8 OS=Mus musculus OX=10090 GN=Abcc8 PE=1 SV=1",7.8768,107,B2RUS7,Abcc8,"ATP-binding cassette, sub-family C (CFTR/MRP), member 8",13.85168206,14.08118341,13.94867135,14.09237615,14.34921358,13.95853448,14.12146732,13.95778579,13.80659306,13.78838237,0.138072703,-0.081477635,0.357623042,13.99558896,1.394941786,-4.487090011,0.192259099,0.999980519,0,0
B2RW11,tr|B2RW11|B2RW11_MOUSE Ankyrin repeat domain 34A OS=Mus musculus OX=10090 GN=Ankrd34a PE=1 SV=1,9.4088,108,B2RW11,Ankrd34a,Ankyrin repeat domain 34A,13.56500904,14.01596008,14.0993465,13.89135626,13.60911003,14.10063,14.01620283,14.04588572,13.91911203,14.20940888,-0.22209151,-0.467320792,0.023137772,13.94720214,-2.010450576,-4.006899006,0.071345143,0.999980519,0,0
B2RWC4,tr|B2RWC4|B2RWC4_MOUSE Gm88 protein OS=Mus musculus OX=10090 GN=Lrrc73 PE=1 SV=1,2.9611,109,B2RWC4,Lrrc73,Gm88 protein,13.42312474,13.98791402,13.5287886,13.98849875,13.6633863,13.70200855,13.65737321,14.1624478,13.89468633,13.84664504,-0.134289703,-0.435013751,0.166434345,13.78548733,-0.992331928,-4.749338512,0.343989842,0.999980519,0,0
B2RWS6;P45481,sp|B2RWS6|EP300_MOUSE Histone acetyltransferase p300 OS=Mus musculus OX=10090 GN=Ep300 PE=1 SV=2;sp|P45481|CBP_MOUSE Histone lysine acetyltransferase CREBBP OS=Mus musculus OX=10090 GN=Crebbp PE=1 SV=3,2.3221,110,B2RWS6,Ep300,Histone acetyltransferase p300,9.389574427,8.983505421,9.010881366,9.010281729,9.259837701,10.93584084,9.528958058,NA,9.314799871,10.52647832,-0.945703143,-1.649404218,-0.242002069,9.551128637,-3.030007061,-3.304831041,0.013897023,0.999980519,0,0
B2RXC1,sp|B2RXC1|TPC11_MOUSE Trafficking protein particle complex subunit 11 OS=Mus musculus OX=10090 GN=Trappc11 PE=1 SV=1,15.031,111,B2RXC1,Trappc11,Trafficking protein particle complex subunit 11,16.00727554,16.02666465,15.9384352,15.89999722,16.10027034,16.01957979,15.94981167,15.8821464,15.92117148,16.02918202,0.034150314,-0.088953866,0.157254494,15.97745343,0.615202397,-4.931853107,0.551693671,0.999980519,0,0
B2RXS3,tr|B2RXS3|B2RXS3_MOUSE S phase cyclin A-associated protein in the ER OS=Mus musculus OX=10090 GN=Scaper PE=1 SV=1,5.9958,112,B2RXS3,Scaper,S phase cyclin A-associated protein in the ER,15.23159821,15.51130695,14.83097303,15.581281,15.29040302,15.77596449,14.91330973,15.85310627,15.15221049,15.70167445,-0.190140646,-0.649370158,0.269088866,15.38418276,-0.920084227,-4.789655951,0.378772339,0.999980519,0,0
B2RXS4,sp|B2RXS4|PLXB2_MOUSE Plexin-B2 OS=Mus musculus OX=10090 GN=Plxnb2 PE=1 SV=1,26.368,113,B2RXS4,Plxnb2,Plexin-B2,15.65392605,15.56581964,15.50627711,15.44117075,15.62922673,15.52766843,15.62224043,15.53721383,15.5789377,15.64976588,-0.023881198,-0.148027534,0.100265138,15.57122466,-0.426597513,-4.994115,0.678400866,0.999980519,0,0
B2RXT3,tr|B2RXT3|B2RXT3_MOUSE oxoglutarate dehydrogenase (succinyl-transferring) OS=Mus musculus OX=10090 GN=Ogdhl PE=1 SV=1,224.96,114,B2RXT3,Ogdhl,oxoglutarate dehydrogenase (succinyl-transferring),20.45508552,20.60244651,20.44490223,20.56788787,20.50224828,20.42411295,20.49462268,20.57614307,20.50369948,20.43209089,0.028380264,-0.089919316,0.146679844,20.50032395,0.532021705,-4.961889389,0.605930617,0.999980519,0,0
B2RY56,sp|B2RY56|RBM25_MOUSE RNA-binding protein 25 OS=Mus musculus OX=10090 GN=Rbm25 PE=1 SV=2,17.314,115,B2RY56,Rbm25,RNA-binding protein 25,16.47765258,16.32182098,16.4289027,16.60225904,16.554833,16.59528997,16.43475073,16.46300761,16.5253135,16.43226569,-0.013031841,-0.15552529,0.129461607,16.48360958,-0.202818238,-5.039758544,0.843204823,0.999980519,0,0
